experiment_id,case,delegate_type,image_path,true_class,predicted_class,similarity_score
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6238_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9603799016604332
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6238_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9212549594603132
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6242_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9485947898769379
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6242_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9111815116071307
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6242_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9490511632107741
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6242_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9111815116071307
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1353_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9519778753782938
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1353_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9330395810914246
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1353_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9521968999008722
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1353_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9330395810914246
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1335_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9423399943386477
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1335_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9333902773684063
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1335_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.942969463552993
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1335_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9333902773684063
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1436_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9506984581383936
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1436_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9222787639111326
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1436_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9506451739149049
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1436_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9222787639111326
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1437_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9598174077625209
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1437_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.922909493943506
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1437_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9602346858764299
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1437_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.922909493943506
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1338_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9556929505689786
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1338_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9494773940884937
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1338_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9568983339545724
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1338_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9494773940884937
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1345_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9515800591856188
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1345_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9274138981260657
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1345_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9523784628219972
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1345_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9274138981260657
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1426_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9668297478893767
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1426_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9334772463293318
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1426_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9676454208372398
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1426_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9334772463293318
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6255_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9328241285400892
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6255_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8933878758121917
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6255_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9320245214064716
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6255_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8933878758121917
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1342_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9644727046784004
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1342_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9360258404207412
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1342_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9643110781572832
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1342_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9360258404207412
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1411_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9460809198711192
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1411_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9121950983891748
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1411_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.946855464812527
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1411_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9121950983891748
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1427_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9517777224275453
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1427_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9126575910559629
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1427_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9527290449943245
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1427_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9126575910559629
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1356_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9378328723761524
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1356_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9366587900046391
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1356_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9382250871699936
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1356_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9366587900046391
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1359_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9237085838882931
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1359_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9084990964078283
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1359_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9239067977998573
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1359_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9084990964078283
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1352_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9196222855131366
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1352_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9173813587011164
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1352_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9190601517120727
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1352_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9173813587011164
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6231_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9491116741766217
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6231_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9112766684079756
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6231_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9498692194074607
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6231_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9112766684079756
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1337_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9563083763065147
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1337_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9428552638153739
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1337_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9574877971007747
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1337_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9428552638153739
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1357_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9376284758470359
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1357_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9383219454527973
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1357_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9385439608915774
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1357_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9383219454527973
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6297_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9050851894472824
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6297_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8601092932167681
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6297_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.904270158257933
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6297_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8601092932167681
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6236_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9651883027350765
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6236_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9414768945602797
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6236_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9661713110081467
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6236_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9414768945602797
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1416_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9612523890831669
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1416_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9136285373997711
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1416_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9617031645635208
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1416_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9136285373997711
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1363_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9490365928545446
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1363_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9423083772959092
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1363_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9496249058142411
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1363_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9423083772959092
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6240_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9575237607245004
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6240_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9255211222335517
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6240_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.958450671384521
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6240_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9255211222335517
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1361_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9511147514068
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1361_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9418310965432577
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1361_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9516990304677709
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1361_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9418310965432577
pre_a_average,pre_a,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6302_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9527545877674206
pre_a_centroid,pre_a,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6302_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9139659690833175
pre_a_weighted,pre_a,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6302_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9536505400746307
pre_a_medoid,pre_a,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6302_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9139659690833175
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6248_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9355845046761425
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6248_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8888223788009951
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6248_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9365112541543678
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6248_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.8888223788009951
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6243_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9597431855466603
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6243_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9227866847842452
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6243_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.960205148416935
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6243_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9227866847842452
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1429_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9513266259554283
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1429_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9038455172513589
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1429_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.950441694069893
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1429_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9038455172513589
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1407_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9535355390215733
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1407_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9258221510529575
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1407_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9533088654473211
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1407_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9258221510529575
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1413_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9650412236225904
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1413_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.923160274969549
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1413_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9654746296853984
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1413_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.923160274969549
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1348_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9679990936412146
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1348_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,1.0000000000000002
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1348_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9684476014258862
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_1348_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,1.0000000000000002
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6237_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9387749646721517
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6237_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9065663974478012
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6237_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9392568917877605
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6237_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9065663974478012
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6235_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.953870988588498
pre_b_centroid,pre_b,centroid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6235_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9353062786605933
pre_b_weighted,pre_b,weighted,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6235_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.954631017132882
pre_b_medoid,pre_b,medoid,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6235_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9353062786605933
pre_b_average,pre_b,average,dataset_segmented/natural_images/cocacola-cocacola-default-350/IMG_6298_cropped_obj0_rmbg.png,cocacola-cocacola-default-350,cocacola-cocacola-default-350,0.9400289089145545
